A2AP	AACT	ACTC1	AFAM	ANGT	ANT3	APOA1	APOA2	APOA4	APOE	APOL1	APOM	B2M	C1QA	C1S	C2	C4BPA	C6	C8A	C8B	C8G	C9	CADH5	CAH1	CAMP	CD5L	CFD	CFH	CFI	CLU	CP	CRP	CST3	F13A	FA12	FA9	FETUA	FETUB	FN1	GSN	HBA2	IGFBP3	ITIH2	KNG1	LG3BP	MMP7	PEDF	PLG	PLTP	PON1	PON3	PRDX2	PRG4	PROC	PROS	Q5JVE8	REN	SERPINA4	SERPINA5	SERPINC1	SHBG	SPARC	TNC	TTR	VTN
-1.5620644641806898	0.3914859683943775	-3.162240275517666	1.7216333520098366	-1.109293674308784	-0.5419134157221722	2.9231843317657757	0.5111812136626648	-0.17418764017425425	0.42684161541689797	-1.2312268547021177	1.0721894066930862	-3.5373660251006784	-1.7093199302784767	-1.0835784308247352	-3.1753706346628046	-0.07357396136105128	-0.9364639311911441	-0.4178494621987181	0.4666718480165548	0.31350578456741707	-0.8450397597004099	-1.9908217124958965	-1.5403577203023346	-3.1436358950296417	-1.4270036139179312	0.8229387138167781	-0.22944978669887864	-1.4109921956172728	0.23870337277209977	-1.0173577211020508	-5.444447175782616	-3.3288817391670062	-4.855979089292149	1.4292195133106964	-2.5269287625359893	-2.2300467094664373	0.21086918778112043	1.1236733260032563	0.7662655689176501	-2.370866790551197	-0.38308310488209396	0.3189225481030774	0.444638036421969	-0.26071637343107157	-5.279500655093284	-0.5708105599156182	0.6098697438441544	-1.447138462663377	-1.9273693038479855	0.6365405682174607	-2.2989708226698555	0.13828844905687665	-1.941198726666618	-0.11553118119554819	-0.6591329428113876	1.2667209083804343	-0.9732668341281087	-2.088637217190073	-1.395121942999176	-2.2496334754741376	-4.872896374064864	-2.6602317965852786	6.13473845983296	-1.3725991002485067
-1.5336115062187485	0.7225186913019683	-0.8904545461233992	0.8061121033830649	-1.2828272315658142	-0.915836991489983	2.1049612893290504	0.46392976372936373	-0.21436253260998525	0.9761200123602772	-1.3051310527341367	0.5308713914629509	-2.66105433243123	-1.481654743525694	-0.8665258433608536	-3.3295280655786614	-0.6708909957427249	-0.5138513835004194	-0.2926484678773	1.0097486882562923	0.3336543072352181	0.06968294040801773	-2.4206554574973445	-1.7118166715298753	-5.545793128658851	-0.8571971475491359	1.271479886755573	-0.30097862609122145	-1.2304818690374608	0.7442442003951516	-1.153646397630578	-3.282940043744681	-3.025465682052349	-5.2660228143139145	0.1923876980753603	-3.4479572576163773	-2.4544914149955566	0.10997288499218395	2.3486832300708307	0.1711181055303237	-3.0769683242369434	0.24456759530890396	-0.34370260481329623	0.2164653295062736	0.5401478501325607	-5.502633530445237	-0.64171363727444	0.6004663182240847	-2.1079451667415676	-1.992843909942543	0.29586049839874057	-2.5657145696175134	-0.002335806964252017	-1.4081164377323467	-0.15222256295086165	-0.7620918105229729	0.6503070479114682	-1.401623351804011	-2.22721401849795	-1.4913600028904899	-0.9786969053392344	-4.900142636485615	-2.283585302746638	5.8370510047232695	-1.9431664923078407
-1.5561098950764778	0.06686102467749518	-0.4375169534495455	1.3923801024034075	-1.175770303575988	-0.5947738168124003	2.4806984786218895	0.14578842218254437	0.04014177583067066	0.6298360107394003	-1.565355688601176	0.5206126765894923	-2.4187883179148706	-1.4258264269429928	-0.87478734972128	-3.124483436218348	0.16264175039372347	-0.7720871507913523	-0.6104631110968743	-0.27534396557910346	-0.06669945233903414	-0.8212151436373136	-2.0120002633864824	-2.119500967546316	-3.775037908657208	-1.4131249077615122	1.2093715823149578	-0.45434672627193723	-1.2793985056802453	0.4675499425514962	-0.9847818128119433	-2.6314643686602692	-2.697570477094262	-4.421252306781973	0.7221680582462864	-3.1277184936042226	-2.1948237587627073	0.598844298407494	1.6376524845288551	0.792194314645174	-2.8570682782762913	0.362531315501142	0.33421539578210274	0.04863168789475896	0.09624690281405421	-5.693205878031781	-0.4184195417661033	0.7378777726739257	-2.199494147136403	-2.8555642430091996	0.0846192941868788	-2.3019277589353355	-0.11411272626624455	-1.6035991351061298	-0.2093209150689631	-0.7680654089918265	1.2735850149354935	-1.122305617407581	-1.9890561147056685	-1.4936295480338142	-1.9321185197257988	-4.159153030896897	-2.4545493181799443	5.917478702366355	-0.8464824943887663
-0.9567660504609737	0.9802787801856694	-1.701153427461332	1.4989098873706796	-1.0067604822174079	-0.3042976203484781	2.4608688524110063	-0.08559387841275035	-0.35164395505443585	0.3814066385361865	-1.54791341427158	0.6335994149100297	-2.6844219789360095	-1.0179228161368084	-0.272408753548965	-3.031031869724774	0.585674338867277	0.010689368067234509	0.06719359947083794	0.888932420014606	0.9770904198390051	0.43590913029111794	-2.256481191609222	-1.6531481271976187	-4.177979513710375	-1.4907041099999263	1.4935187533860217	-0.05111468836848085	-0.6388674813166487	1.110913776618719	-0.4815929879647595	-1.0783223241443372	-2.771683439680357	-5.185248535293982	0.7194880760509971	-3.1455903332740287	-1.8395795910819193	0.6947121459938068	2.3849100493550552	1.0213105736966033	-2.227774644678612	-0.05677876700326214	0.5514825377553575	0.00889494654880549	-0.010517392321075146	-5.011632856322933	-0.4285384828205521	1.2052031268638574	-1.4739892694057293	-2.0686739976878585	-0.08650128433517126	-1.9900119976655974	0.47521390525027474	-1.0080890350307827	0.10462967904699322	-0.865553328560465	-0.4033240978420878	-1.3994265496046052	-2.351131087483153	-0.8186567466902155	-2.3396026912258985	-4.093578177696327	-2.0321987291900814	6.287695928837716	-0.8205922009133787
-2.125524342532531	-0.18039470831103885	-0.5500565591951693	0.7379821636890013	-1.69137973596329	-1.4746012151985302	2.498854199477317	-0.45626850708692884	-0.07013424283824235	-0.38976346420803226	-2.680660556015949	-0.25886956796555866	-2.629405590622625	-2.0621512938753046	-1.0294495736192382	-3.864267420078659	-0.34359706639544596	-1.0162739477681013	-1.2286926059291916	-0.06572515239103759	-0.2860226069994166	-0.537650480451904	-2.2980690761007945	-2.1082816179903117	-5.025463844767069	-2.0667639355061374	1.1076142236291657	-0.8431140788236218	-1.9248093816036251	0.11569154634588463	-1.1173675874630127	-5.148058925352968	-2.7537403657002884	-4.693704700546653	0.5418212674220895	-3.343294279999799	-3.4119935338837695	-1.502693954346381	1.3122494715489368	0.818037056734276	-3.056580357021684	-1.1065580425125119	-0.3912234948795441	-0.5101239085948671	0.2357009778506309	-6.421127467944993	-0.3849646641823183	0.42742442870512065	-2.3397944894639697	-3.472992458596865	-0.254330217158015	-3.317901528154344	-0.43733834937546	-1.5770804730289267	-0.44530279734917605	-1.3019469043558796	0.5633584648695936	-1.4875938709092846	-2.7258606989665064	-2.3501176619504474	-1.9417903346990335	-4.509833727156139	-2.6103010892250462	5.372150035828504	-1.710613149371854
-1.989912312452284	-0.10538328635626293	-2.2859210178481604	0.37612373471735505	-1.7533861218074456	-0.6083622364400757	1.9182744530395253	-1.0368981657200005	0.12683112625854714	-0.6993185574142609	-2.7828776464936484	-0.40739776181808146	-1.986816827521889	-1.8432986890787277	-1.074009169365197	-3.6525425696988636	-0.05091447308413473	-0.722799800338532	-0.8066835405974702	-0.030205574914787293	-0.33214788749440954	-0.5247196694917056	-2.326749897800825	-0.7123008271034277	-3.661569748793626	-1.2850997570608413	1.6032125614260493	-0.91244409967760165	-1.8704342006510648	0.295809234110869	-1.3814279793079682	-4.480482875885161	-2.27901174501181	-4.731767967788142	-0.7892266168126251	-3.312093780779173	-2.6271558099971384	-0.7099366309369693	0.3479100732112046	0.42217280138132485	-1.5149266366605285	0.08673787488374445	-0.269182393439536	-0.44005446920528846	-0.45067633796259926	-6.285813165601008	-0.33477992989069993	0.6297477934367633	-2.4926725409551747	-2.7060567035937755	-0.4150351349908065	-1.9395852622213938	0.28376670296428236	-1.591276938381097	-0.6087371192554886	-1.095060227153073	0.555598258186835	-1.9076571403467768	-2.7696515773313735	-1.4012567781730103	-3.237301221247086	-5.05281289623174	-2.8441402315778026	5.95116215805361	-1.877643610639118
-1.588694792749881	-0.18799475596502374	-1.0206975282170485	0.0997174484547738	-1.2301158254742246	-0.7633636662889952	2.2660639750729596	-0.5506754827978061	-0.24703431899733239	0.052206817303625905	-2.399617324616208	0.12276569842835207	-1.755907021192364	-1.9983793322167867	-1.2689707841834517	-3.2399447990622816	-0.5365419994298588	-0.7390830311454483	-0.4170061235870865	0.4256752347247141	0.22025563732698772	-0.03086134123612536	-2.251588484687052	-1.6974386956838992	-4.976457598737676	0.18360895022072443	1.2775485841780139	-0.7784751822797543	-1.4231950940733171	0.33327252708359933	-1.2228554694703935	-0.3246642828163331	-2.5466519019268885	-5.296647160496692	0.12423733719993012	-2.540956974043848	-2.946914609118212	0.4672917883429218	0.9841016076687625	0.33960273133269425	-2.401214214898386	-1.4456045364784906	-0.5691442130209794	-0.5108706716206433	-0.03877305857898269	-5.402427435086133	-0.34909931127198895	0.4291423473874266	-3.237742604772185	-2.903745857008318	-0.20932845029113192	-2.2482859312360053	-0.6994137630670667	-1.2234741801083209	-0.4294899335764489	-0.9428744554338925	0.6572359964190431	-2.1205230757235323	-3.142767260561051	-1.398280259453124	-1.9909602302513978	-4.247776436080589	-2.2358112623155835	5.197844402979065	-1.5637038295029364
-1.6043969532863886	-0.27481462788302596	-2.005511519172865	0.3286742297604847	-1.5132635579013731	-0.783465009056011	1.6828298481852217	-0.8143261877131884	-1.9047150407111741	0.1353202555710111	-2.461271863606722	-0.07784695879748631	-2.766584633600743	-2.255082243702973	-1.1692094420475656	-3.9929490082740347	-0.4298457777630186	-0.6681004910771775	-0.3048993044754387	0.03688986838297578	0.1664208819348847	-0.5431804650227019	-2.4033312804817752	-1.3394839492373907	-4.754756589117316	0.5156280288449275	0.4307792819172595	-0.8544114879068331	-1.8980068955967513	0.1289457786051261	-0.7163980816069518	-3.4075546426576575	-2.9889778170153707	-5.101968411363691	0.46954316634356846	-3.016553728091483	-2.621707792856607	-0.5284770495572688	0.24363831806854563	0.6649120127883477	-1.955312104272104	-0.9356868805003467	0.030968219522172852	-0.7772866093093999	-0.4402551124341112	-6.829424791864556	-1.0569238804935521	0.36652724084245647	-3.2937078692066195	-2.9065525954643365	-0.4302095867115359	-2.640759573726815	-0.31939060461165697	-1.0899766027093194	-0.6057926560382857	-1.0817719242016035	-0.18751440801038638	-1.2757275085079465	-2.8442257089466603	-1.0253710320178109	-2.20270573951789	-5.622784587606984	-2.587989782162162	5.205634420982423	-1.1606999180655022
-1.2081757961387964	0.7551290867937033	0.6264992017375471	0.6921060698642698	-1.5114043446254717	-0.084749611069668	2.9187744869500554	0.48163281332693864	0.06056600126677648	0.42191852183816486	-1.171653111687601	1.061138987503964	-2.9832012316035805	-1.8422098046006845	-1.2366644570784653	-3.575059467311382	-0.062275485260313304	-0.5322612921203479	-0.017756324208616895	0.8824304315212308	0.8582707060667418	-0.16551874371944156	-2.8198796301208575	-1.684073339198638	-3.9369630083289295	-2.2710091177434	1.2714931260638722	-0.7153741478293595	-1.425461746249213	1.0956451796588087	-0.9608054638946764	-3.8407617772501124	-2.859505542875852	-4.7784054805422675	1.1024720262557846	-2.686040410173075	-2.127942310840823	0.36450276834206585	-0.0749822733027356	0.4098108055751828	-1.7503028144148838	-0.15044298829768216	0.2222611885195986	-0.18452684367849262	-0.4729080236544551	-5.571795688978732	-0.5566602021736125	0.9920051461462539	-1.9601388850532735	-1.7876622947800798	-0.0657661918721222	-1.5008288643486616	0.126264630231201	-0.7731545365815811	-0.3565118016088008	-0.6737936888521245	0.6746576792728419	-1.3629213404783134	-2.45252198572318	-1.0536186798538751	-1.768074561411211	-3.351836499527995	-2.110274985866212	6.160102817562489	-0.9038082818155152
-1.373123046488488	-0.04597175806798286	-0.9798675646119629	1.5429037953512414	-1.310751876455269	-0.5304365664283732	2.4439831356841832	-0.21911502162188431	0.42792075692262715	1.096429076095797	-1.156584375221554	0.19308004054186373	-2.180845794691097	-1.431444621158209	-0.8045954714617184	-3.148870175657695	0.313795847548532	-0.6885876026671633	-0.3271466086682627	-0.18458609872123632	0.38695491226563	-0.7825590991231378	-2.217917947486746	-1.599745109403434	-3.4803957118802034	-1.0020819436287405	0.932582375789602	-0.023619222313853414	-1.0311754199707537	0.6018310357115049	-1.4216681616507023	-2.7195898533360348	-2.0882456773727376	-5.1040131588767474	0.7140180109908183	-2.7631150742448196	-2.225691975224764	0.39066061171104316	2.2762927678806983	-0.14735154382882837	-2.3736716620875487	-0.04604519859066189	0.06640134770715549	0.01009032781498893	0.27665315544097907	-4.934297320715364	0.3425344753747411	0.8380171695154092	-3.399360447393644	-3.2847249228500375	-0.3242606402610132	-2.2879822745325242	0.44967434515492066	-1.5999921564057922	0.13873173719640358	-0.6678689995705366	-0.1878067486228102	-1.2171742890040396	-2.700395580524595	-1.1489696970255152	-3.653721649214211	-4.300530574329038	-2.0821544385573048	6.007118669117562	0.12581060236848282
-2.4795063779672746	-0.1841148395015754	-2.6061808192946536	-0.2956563631451901	-2.3413612362578937	-1.4310760459338006	1.1263459081508111	-1.6398211930461235	-1.4155119609435234	-0.7386283550580498	-3.4315203521513578	-0.8149517881787768	-2.68641015353705	-2.3715718134396107	-1.564579408585465	-4.223617429946469	-1.3485132836178966	-1.269148484265601	-0.9211411300578791	-0.1578848429142578	-0.12757985788022297	-0.7063291275571834	-1.733077180044072	-2.3403838208483068	-6.628964574809214	-1.1563228969371262	0.6065919951919443	-1.0324469554807407	-1.899737591065173	0.1318037709808486	-1.3644012808590145	-4.188331008479317	-3.1578041320713712	-4.68527327476818	-1.5017604227602779	-3.8552575437067063	-2.855442819932634	-0.31161007363161947	1.9376490673361404	0.0592524939924217	-1.1888736429451443	-1.439121050311376	-0.5777257021258931	-1.1804002545079963	0.28916614742501506	-6.107745747068146	-1.3652441441913878	0.06023855007319643	-2.0216581031087077	-4.190346256401109	-0.9088092403398121	-3.364174173739451	-0.489933509642523	-1.9952979995194158	-1.1156766561725342	-1.6027086704435016	-0.5474785566982441	-2.0681640788822198	-3.3867441422460547	-1.6022740147605665	-2.4447980701469145	-5.939067670562905	-2.5218889511283393	4.555314740580381	-2.05447765820876
-1.3431884732951174	-0.28883840961065305	-1.847896056644377	1.3575597269585773	-1.097152178936102	-0.9593185014731065	0.9472347395954768	0.11326544243140647	0.4955918949228584	0.36811796397674973	-2.3242056929114865	0.160232003048925	-2.5937939426681558	-1.7576309128493455	-0.8448938173185192	-4.135999666527881	-0.13176738497948468	-1.153937441123926	-0.5812682032982905	-0.8821296634978911	0.12939691646268706	-1.4242923779804908	-2.5285762079271863	-2.0851333621064514	-5.634352482848265	0.09933461708941162	1.5657343258258467	-0.6944784721661051	-1.660170348899558	0.2962126393848511	-1.528532564566988	-2.913740902000889	-3.104277230873499	-5.094261410622775	0.6740085028389925	-3.4277525493663226	-2.157008702241633	-1.3487018350642639	1.1843024622012894	0.5172512641266177	-2.6268530113337807	-0.35705460558883567	-0.16557006429092522	0.23180763429232726	0.06268094306986433	-5.5869805408651905	0.12864119479861927	0.7790115630920406	-4.482987277237241	-3.5640236223105237	-0.7464247302297149	-2.4649715386871938	-0.31013822980450184	-1.4126311098990532	-0.20616432996418152	-1.0196370580124576	-1.250352630870451	-1.9197470886243424	-2.8455447181903994	-1.574474505452889	-1.5018131377896209	-5.296351967791344	-2.7009668627042047	5.503982612691438	-0.48837836420006175
-2.1593852422545137	-0.9720474933273574	-2.4279126911130087	0.7608514004510374	-1.8745545130238388	-1.5586476405327772	1.4510770043814505	-0.6445582084609517	-0.7270318665124407	-0.5121308965200367	-2.404446060413417	-0.05648887660652549	-3.8389173769866405	-2.1481783622549804	-1.0057428377341502	-4.141450810306798	-0.8065221701317928	-1.6753863801148392	-1.1215528362294527	-0.7448492761074357	-0.4012373283095091	-2.116372654862345	-2.6723384931747343	-2.008682033155745	-4.07312377731439	0.5788091633276171	-0.685014872052544	-0.9735489961808745	-2.032470111158499	-0.11962929515479637	-1.9543351229398398	-5.4801786438745514	-3.480626120736309	-4.555178553980743	0.2556777918145527	-3.1401782820971715	-2.9415386765407088	-0.8312366332272494	0.9371957998059408	-0.08757704659303824	-2.564209527041571	-0.8304107191391045	-0.32831837786910795	-0.845675386958421	-0.43148477216015113	-6.403835645158261	-0.8976606303169075	0.33290315721404395	-2.309349197862465	-3.5879208539109873	-0.07680561444716577	-2.5421435948627638	0.12112967428682184	-2.2940615274263156	-0.609875988037869	-1.056485676975547	0.44808880946603946	-1.6744908401221998	-3.527823041915491	-2.2750831465651866	-2.8669792257366353	-5.462287986740284	-3.480646404648132	5.7542742993477365	-1.7988076465143672
-2.17359401166964	-0.5361490767227092	-0.8572482730949491	0.5122180067473885	-1.4517497575999245	-1.2634666064866777	1.526990578267008	-0.8591187276795538	0.08607896815747519	0.44045631215216796	-2.4740555145794008	0.06829634288444898	-1.9507928654385307	-1.9489078365995627	-1.2339233865561987	-3.071406912507268	-0.11681261239096506	-0.6643631236895441	-0.6593849663741449	0.029670497348597575	0.14685723391778505	-0.09836583090833716	-2.0762743515633617	-2.284795060320009	-4.3954983128726735	-0.04445894784965029	0.5313099378505973	-0.44452832091016675	-1.7035286722322138	-0.02283106035428684	-1.5028820515445744	-2.5110330188373724	-2.8039884454678976	-5.228647391154551	0.2580087863508054	-2.6301532289748066	-3.161681161843752	0.3590325108852493	1.0363602306303652	0.668534077793385	-2.9035906196608563	-1.841474823621505	-0.4511286959304031	-0.6794859636132099	1.0556608547218362	-5.78095805397685	-0.7830663868488129	0.47921495074033355	-1.9846648661392325	-2.3499756617646175	-0.3003701957838276	-2.843061670222471	-0.03539382086109051	-1.0748063702533555	-0.4161907032326941	-1.365913321167124	0.6619391453646628	-1.81295252649278	-3.43671263727933	-1.413868063306649	-0.8626801017480693	-5.174765191568067	-2.790013664826172	4.974893467859519	-2.140396336488991
-1.755366614295208	-0.7452911242061557	-1.784698078688255	0.33918936599214716	-1.130387561289534	-0.6491291147592694	2.1676541755235874	-0.3283566330387122	-0.9797937451415796	0.4503531704908882	-2.6729209569756183	0.6647959614375287	-2.511115334042669	-2.2928750641222537	-1.3902959873828296	-3.567815592562606	-1.3494363823468345	-1.1924774205240252	-0.7806558191895203	-0.14040172673991705	-0.4884454116041084	-1.8370479090555771	-2.455751730871889	-2.1662023042963177	-4.949246616628739	-0.9987725801222075	0.7993434988620624	-1.1376271671318234	-1.8727452036701788	0.334178509521946	-1.523178912978667	-5.93732838562638	-2.5174363122777725	-4.821034215153196	-0.6740334926299856	-3.776747516476166	-2.2782228966886113	0.06605639783900535	1.1335086984121399	0.7203441739934363	-3.1155624697961444	-0.4231649997506599	-0.17197494460425367	-0.8187261568985071	0.6637373936939822	-5.983638283478656	-0.6130342736970255	0.46651851707260705	-2.567697349747764	-2.3130348809065544	-0.0020483687057116684	-2.8971681354721475	-0.4171284725500644	-1.9497793893525217	-1.3761861766895194	-1.5854400396535104	-1.4309376262437001	-1.6414949364554654	-2.8430954085833906	-1.010362081748835	-1.6102948920079212	-5.553049388274294	-2.3487080030513483	5.753282807659267	-1.7922179669800817
-1.8846551595388608	0.35153074065974554	-0.21103294933080594	0.855837374681514	-1.3700866763142834	-0.9960363420368585	2.2156377779597136	-0.30778791239796166	0.2935188458732028	-0.4823414568849252	-2.04898360581034	-0.02286469026215387	-2.1028622562603614	-1.4754906444406763	-0.855232974042328	-2.970762062184891	0.3451030826711204	-0.87794507231942	-0.2655094394769908	0.23473389108379622	0.4495042188401066	0.03589749732229978	-1.581247412788622	-0.7799198350706622	-4.652429982130708	-2.1847491234199174	2.1410203104697865	-0.5292273333287589	-0.8859934029029969	0.5033240109545193	-0.21234405086515723	-3.0721240517504973	-2.1376231659624327	-5.069294000299324	0.4803998816767863	-2.9212965349489326	-2.6970922558092845	0.5358390331271895	1.3834126092933223	1.0601448808013998	-1.1674884364979645	-0.3232585440710812	0.06825096168525095	0.26090814983020044	-0.967100279203143	-6.131253815843067	-0.01158117958396199	0.9877469508404	-1.4690038079970806	-2.867482392810005	0.32272959880208413	-1.52842270186177	0.07547842166439386	-1.31168532009247	-0.3066054876286209	-0.7466528969113554	1.9015797989616503	-1.6043506403101118	-2.516672894456954	-1.3196343034981464	-2.3415869613533817	-3.9293971023439744	-2.62053306617297	6.005281365837005	-1.4806303220977273
-1.83680042817701	-0.05238915075335694	-1.6715373049638522	0.3036888680668415	-2.048524667916798	-0.8133753030864098	1.81081622703674	-0.5979756263076372	-0.2092825996084645	-0.5716873665511504	-2.4327816151051187	-0.5021294598784578	-3.5238973923919077	-1.9580237785142343	-1.4405118699762798	-3.505434290646492	-0.6423888284696133	-1.1541162384172023	-0.812512017821569	-0.1281680725811863	-0.5940283271223817	-0.5820453349925506	-2.5168226841436163	-2.353582547240249	-4.600796589987005	-2.36768650666846	-0.2506627652699953	-0.7149977348264216	-1.7789919756025923	0.15685953129745336	-1.2759991114435054	-3.1218886851807097	-3.3909585495701395	-4.393315092279662	0.6060380627835877	-3.3998301480982946	-2.4955915183834234	-0.04901768148308754	0.6423875720918711	-0.017388092418807653	-2.7041084773737114	-1.4465808379301088	-0.2544362571534178	-0.9052652850885909	0.041764447664010676	-5.856042308986024	-0.8666169370292853	0.3589870279258931	-2.7939305424095533	-2.753356108141806	-1.396117221168681	-2.682784328094571	-0.25860945776093	-1.4437594215629572	-0.6605218103582224	-1.2169697658193999	-1.793107646932534	-1.8603356769173098	-3.084678739125834	-1.5549365538746933	-2.6417602850931936	-4.73303310981887	-2.9103136326526986	5.083789851640064	-1.3137059292063895
-1.601756920111014	0.38320442267490507	0.38672961855341564	1.1887983846103063	-1.4107580904320092	-0.6342161361699273	2.0154467437573294	-0.3679928975539351	0.44643549826401496	-0.31926284331920807	-1.5088920225871183	0.3761216458465661	-2.485740391622269	-1.5759886871759723	-0.9675397287627907	-3.045988241440039	0.2289909186726414	-0.2762708869788666	-0.3212789896238413	0.38929622155189547	0.44298309582338885	0.10627216300771127	-2.7082989772175323	-0.4491453612528656	-4.121475840512084	-0.48336953827733414	0.9051578423187041	-0.0694495444199494	-0.9182345160652919	0.4616046597136324	-1.4154634686137744	-2.946401274557175	-2.3083195203571045	-4.769532014371139	0.8134093120714994	-2.850719862757342	-2.6524974837285775	-0.8123391638948982	1.6275859877950778	0.34947571717633386	-1.6017664343435272	-0.46182518685733864	0.322235538253855	-0.18021005584091118	0.09705149166682225	-5.146471993915915	-0.11828739135773651	0.8255008840680591	-2.4349816272089755	-2.5822781445034275	-0.5683520250558701	-0.7667653008899898	-0.34394390579603146	-1.0757257897939112	0.4116661480374048	-0.9016310089345511	0.41946189204120443	-1.4164239260051255	-2.5186188157029363	-1.114427367234207	-2.434384702091267	-3.4659046626430423	-2.5331845567090463	5.784309986195217	-1.3099477020946804
-1.2552792875061145	0.11306037125109375	2.2675034048622615	1.5994043711554167	-1.403486858711466	-0.49063885797281215	2.3655625773793503	-0.18599170644634067	-0.3037149521826231	-0.389687835414675	-1.9942033489784523	-0.057194208314090784	-2.5756759173568016	-1.5195247302131238	-0.954442953712083	-3.2488755719704723	0.4179912536493265	-0.3662329738190038	0.01928448050602609	0.8416572965189405	0.6947978910612904	-0.2593148856469195	-2.4635446453170338	-1.4397520017772905	-2.2833707245258483	-0.7374205327091427	0.6398924833873795	0.07421250224709731	-1.050873765493705	0.6520624440623483	-1.1266727018347504	-0.9871495263080187	-2.779155832228504	-4.798321033004975	0.9217316887373657	-2.416105848440059	-2.0744572716884053	0.2726205945749887	2.7412904975540036	0.6086509817129083	-2.383132280832667	-2.006418298104617	0.029537112534678667	-0.12168761784373633	1.4213610595251556	-4.705524780824338	-0.37999768729050115	1.0974423803377336	-2.206455785670052	-3.5881858744798154	-0.32263199630857786	-1.7785718374510124	0.3263358740251403	-1.4675666949222228	0.0848193409057296	-0.8551736216947213	0.7648622289971012	-1.113028710594118	-2.5614222936526714	-0.9996238884907901	-2.5605217209113844	-1.9154721845690446	-2.329042884027679	5.208811680760116	-0.6182518343305791
